idAnimale,num_positive_diagnoses
-9223372036845582514,0
-9223372036845680816,0
-9223372036847941807,0
-9223372036847941800,1
-9223372036847941799,0
-9223372036847941790,1
-9223372036847941789,1
-9223372036848629912,2
-9223372036844501143,0
-9223372036847941771,0
-9223372036847941770,0
-9223372036847941769,0
-9223372036847941758,1
-9223372036848629883,1
-9223372036847941754,1
-9223372036847941746,0
-9223372036847941744,1
-9223372036847941738,0
-9223372036847941735,1
-9223372036849088614,0
-9223372036847941733,1
-9223372036847941732,1
-9223372036847941729,0
-9223372036849121376,1
-9223372036848105567,1
-9223372036847941727,1
-9223372036847941715,1
-9223372036847941699,0
-9223372036847941686,0
-9223372036849416245,1
-9223372036849416244,0
-9223372036848597041,1
-9223372036845680669,0
-9223372036848662556,1
-9223372036848629787,1
-9223372036844533788,0
-9223372036848629772,3
-9223372036848629771,2
-9223372036848662539,0
-9223372036848662537,1
-9223372036848629769,2
-9223372036845680648,0
-9223372036845582347,0
-9223372036848662531,1
-9223372036848629758,1
-9223372036848629753,3
-9223372036848629748,1
-9223372036848629743,1
-9223372036845582318,0
-9223372036848629736,1
-9223372036848662500,1
-9223372036848662495,0
-9223372036848629727,2
-9223372036848629722,3
-9223372036848007129,1
-9223372036848662488,0
-9223372036848629719,2
-9223372036845582295,0
-9223372036848662480,0
-9223372036845582288,0
-9223372036845221828,0
-9223372036845778877,0
-9223372036848007098,1
-9223372036845778874,0
-9223372036848662450,3
-9223372036845778866,0
-9223372036845778864,0
-9223372036848007087,1
-9223372036845778858,0
-9223372036848662439,0
-9223372036845778853,0
-9223372036849088408,2
-9223372036848007063,0
-9223372036844042134,0
-9223372036848629651,1
-9223372036848662419,0
-9223372036848629647,4
-9223372036847941518,1
-9223372036848629645,1
-9223372036847941517,0
-9223372036845778827,0
-9223372036847941519,0
-9223372036848629641,1
-9223372036848007048,1
-9223372036848629639,2
-9223372036848629638,1
-9223372036848007045,2
-9223372036848629637,1
-9223372036848629635,3
-9223372036848629636,3
-9223372036848629633,3
-9223372036848629632,1
-9223372036848007044,1
-9223372036848629630,4
-9223372036845680517,0
-9223372036848629626,0
-9223372036848629620,1
-9223372036848629618,2
-9223372036848629616,3
-9223372036848662379,0
-9223372036844631881,0
-9223372036848006971,6
-9223372036848006953,0
-9223372036848662307,2
-9223372036848662306,1
-9223372036848662305,1
-9223372036845778722,0
-9223372036848662300,1
-9223372036848629519,2
-9223372036849153805,2
-9223372036848629511,1
-9223372036848662266,1
-9223372036848662264,0
-9223372036848629495,2
-9223372036848105206,0
-9223372036848629493,1
-9223372036849088245,1
-9223372036848629490,3
-9223372036848629489,2
-9223372036848629486,2
-9223372036848629485,1
-9223372036848629477,5
-9223372036848662245,1
-9223372036848629476,4
-9223372036844271325,0
-9223372036848629468,2
-9223372036848629467,1
-9223372036848629465,2
-9223372036848662228,0
-9223372036848629453,2
-9223372036848662213,2
-9223372036849415873,3
-9223372036850431681,2
-9223372036848662205,0
-9223372036850431674,3
-9223372036845778618,0
-9223372036850431669,1
-9223372036848629428,3
-9223372036848629427,4
-9223372036848662190,2
-9223372036849120927,2
-9223372036848662170,4
-9223372036848662168,1
-9223372036848662163,0
-9223372036849120914,1
-9223372036844861054,0
-9223372036832376444,0
-9223372036848662125,1
-9223372036845581923,0
-9223372036844861024,0
-9223372036845778524,0
-9223372036845778520,0
-9223372036844041795,0
-9223372036848662079,1
-9223372036848662076,0
-9223372036848662074,1
-9223372036848662064,2
-9223372036845155888,0
-9223372036848662059,2
-9223372036848662058,1
-9223372036844271145,0
-9223372036846368295,0
-9223372036848662051,2
-9223372036849088027,1
-9223372036848662040,1
-9223372036848662039,2
-9223372036848662037,1
-9223372036848662036,4
-9223372036847973906,2
-9223372036847973904,2
-9223372036847973903,2
-9223372036847973901,2
-9223372036847973900,1
-9223372036847973898,1
-9223372036847973895,1
-9223372036848662022,0
-9223372036847973893,1
-9223372036848662020,2
-9223372036846925319,0
-9223372036844434941,0
-9223372036847973880,0
-9223372036848662007,1
-9223372036848662006,2
-9223372036845712886,0
-9223372036848662004,2
-9223372036848662002,1
-9223372036844041713,0
-9223372036848662000,2
-9223372036848661999,2
-9223372036847973866,1
-9223372036848629224,1
-9223372036849481179,2
-9223372036845155801,0
-9223372036848661973,1
-9223372036845778383,0
-9223372036848661956,1
-9223372036849087936,2
-9223372036848629183,2
-9223372036844860860,0
-9223372036848629170,1
-9223372036848629169,0
-9223372036844271026,0
-9223372036848661935,1
-9223372036844172719,0
-9223372036848629165,0
-9223372036848661932,1
-9223372036848629150,0
-9223372036848629146,1
-9223372036848661913,2
-9223372036848629145,0
-9223372036848661909,2
-9223372036848629140,3
-9223372036844860820,0
-9223372036848629137,1
-9223372036848629133,2
-9223372036848661894,0
-9223372036848661889,3
-9223372036848629120,1
-9223372036848629116,2
-9223372036844107129,0
-9223372036848629108,8
-9223372036848629092,1
-9223372036848629091,0
-9223372036848661855,1
-9223372036844860753,0
-9223372036848661839,1
-9223372036847940929,1
-9223372036848661824,1
-9223372036844434745,0
-9223372036844434742,0
-9223372036847875374,0
-9223372036848661805,1
-9223372036845745448,0
-9223372036845745446,0
-9223372036848661789,0
-9223372036848661763,1
-9223372036849120514,3
-9223372036845155586,0
-9223372036848661751,0
-9223372036844434665,0
-9223372036847744224,2
-9223372036849120472,1
-9223372036848661719,2
-9223372036848661712,0
-9223372036845745346,0
-9223372036844663998,0
-9223372036848628924,3
-9223372036848628913,2
-9223372036848628912,2
-9223372036849284271,3
-9223372036848628909,1
-9223372036848628908,2
-9223372036848661674,4
-9223372036848628905,3
-9223372036848628904,1
-9223372036848661673,1
-9223372036848628898,2
-9223372036848628897,2
-9223372036848628886,4
-9223372036845745300,0
-9223372036845581459,0
-9223372036845745299,0
-9223372036849317005,1
-9223372036844434569,0
-9223372036849317000,2
-9223372036845581438,0
-9223372036845155446,0
-9223372036848661618,6
-9223372036848661610,0
-9223372036848661608,1
-9223372036849087591,2
-9223372036848661595,0
-9223372036848661578,1
-9223372036848890952,1
-9223372036848661567,0
-9223372036844663871,0
-9223372036848661561,1
-9223372036849087542,1
-9223372036844991533,0
-9223372036848661544,2
-9223372036848661543,0
-9223372036849251368,0
-9223372036848661539,0
-9223372036848661532,1
-9223372036847809564,1
-9223372036848661530,1
-9223372036848661529,1
-9223372036845581333,0
-9223372036848595979,1
-9223372036849316874,1
-9223372036847809542,2
-9223372036847809541,1
-9223372036845253632,0
-9223372036848661502,1
-9223372036847809533,2
-9223372036848661501,1
-9223372036847809519,1
-9223372036844991469,0
-9223372036847809509,2
-9223372036848661475,2
-9223372036849152986,4
-9223372036847809498,1
-9223372036847809495,1
-9223372036847809494,2
-9223372036849415115,1
-9223372036847711178,1
-9223372036844663751,0
-9223372036849415110,2
-9223372036848661437,1
-9223372036849152951,3
-9223372036844663732,0
-9223372036844663728,0
-9223372036848628653,2
-9223372036848628651,1
-9223372036848628648,2
-9223372036843189159,1
-9223372036844663716,0
-9223372036849152931,1
-9223372036848628642,2
-9223372036848628641,1
-9223372036848661406,1
-9223372036847926867,3
-9223372036844663710,0
-9223372036848628634,2
-9223372036848628624,0
-9223372036844663696,0
-9223372036844106640,0
-9223372036848628620,2
-9223372036848628619,2
-9223372036848628617,1
-9223372036848628616,3
-9223372036845450116,0
-9223372036848661379,1
-9223372036848595839,2
-9223372036848661374,2
-9223372036847940477,1
-9223372036848628604,3
-9223372036848628602,3
-9223372036848661369,2
-9223372036848169846,2
-9223372036844663669,0
-9223372036844663667,0
-9223372036848661361,3
-9223372036844663665,0
-9223372036848661359,2
-9223372036845450076,0
-9223372036847940438,1
-9223372036847940437,1
-9223372036847940432,1
-9223372036846269262,0
-9223372036848661324,0
-9223372036848661321,1
-9223372036848595785,1
-9223372036845450037,0
-9223372036847940403,0
-9223372036847940381,0
-9223372036848661276,2
-9223372036848661274,0
-9223372036847940373,0
-9223372036847940372,2
-9223372036848661267,2
-9223372036848661268,1
-9223372036847940371,1
-9223372036847940367,0
-9223372036847940364,1
-9223372036848661259,2
-9223372036847940363,0
-9223372036848661256,1
-9223372036847940358,1
-9223372036849120004,1
-9223372036848661251,0
-9223372036847940354,1
-9223372036847940356,0
-9223372036847940349,0
-9223372036847940347,2
-9223372036848661227,1
-9223372036848661226,1
-9223372036848661225,0
-9223372036847940311,2
-9223372036847940310,2
-9223372036848661205,1
-9223372036845253319,0
-9223372036845449891,0
-9223372036845744800,0
-9223372036847940244,1
-9223372036834144909,0
-9223372036848661129,1
-9223372036848661127,1
-9223372036848661125,2
-9223372036848661123,2
-9223372036849152642,2
-9223372036845744770,0
-9223372036845122177,0
-9223372036848661114,1
-9223372036848661113,2
-9223372036845449847,0
-9223372036849119861,4
-9223372036848661063,0
-9223372036848661053,1
-9223372036848595497,1
-9223372036848628245,2
-9223372036848661001,2
-9223372036848595464,1
-9223372036848660996,2
-9223372036845744635,0
-9223372036845548021,0
-9223372036845449708,0
-9223372036845449707,0
-9223372036849349098,2
-9223372036833653226,0
-9223372036848660957,1
-9223372036848660950,3
-9223372036848660946,2
-9223372036845449681,0
-9223372036848660920,2
-9223372036848660913,1
-9223372036844663216,0
-9223372036848660901,2
-9223372036847546785,2
-9223372036847939996,2
-9223372036848660878,1
-9223372036848628108,1
-9223372036847972744,2
-9223372036848628102,1
-9223372036848628097,1
-9223372036848628092,0
-9223372036847972725,0
-9223372036848660852,1
-9223372036845023603,0
-9223372036848660850,0
-9223372036848660848,1
-9223372036847972719,2
-9223372036848660846,2
-9223372036848660845,1
-9223372036847972718,2
-9223372036848660843,2
-9223372036847972713,1
-9223372036845449570,0
-9223372036832702812,0
-9223372036848660825,1
-9223372036845252951,0
-9223372036844663116,0
-9223372036848660799,0
-9223372036845449526,0
-9223372036848660788,1
-9223372036848595249,0
-9223372036848595242,1
-9223372036845252890,0
-9223372036848595212,2
-9223372036845252873,0
-9223372036849316094,1
-9223372036848169203,1
-9223372036848660716,1
-9223372036848660715,2
-9223372036849119466,2
-9223372036848660711,1
-9223372036848660709,1
-9223372036848005327,1
-9223372036848660686,4
-9223372036848660685,4
-9223372036848660684,4
-9223372036848660683,0
-9223372036848005326,1
-9223372036848660674,2
-9223372036848660671,3
-9223372036848660669,1
-9223372036848660668,2
-9223372036848660665,1
-9223372036848660664,1
-9223372036833325239,0
-9223372036848627866,3
-9223372036848660632,0
-9223372036848169109,1
-9223372036844073108,0
-9223372036848627841,1
-9223372036848660600,1
-9223372036848627829,2
-9223372036847939685,1
-9223372036845252706,0
-9223372036845252704,0
-9223372036848627803,0
-9223372036849152081,0
-9223372036844433474,0
-9223372036848660541,1
-9223372036848660540,1
-9223372036847939639,0
-9223372036847939633,1
-9223372036846039088,1
-9223372036846039087,1
-9223372036844204078,0
-9223372036847939621,0
-9223372036844204066,0
-9223372036847939616,1
-9223372036843941912,0
-9223372036847939607,0
-9223372036847939606,1
-9223372036846923795,0
-9223372036847939593,2
-9223372036847906824,1
-9223372036847906818,0
-9223372036845023234,0
-9223372036833849345,0
-9223372036845121532,0
-9223372036847906807,1
-9223372036847906799,0
-9223372036848660457,1
-9223372036848660448,1
-9223372036848660447,1
-9223372036844662746,0
-9223372036847906773,1
-9223372036847906772,0
-9223372036847906771,0
-9223372036849119185,1
-9223372036846071758,1
-9223372036848660425,1
-9223372036847906757,1
-9223372036846071745,0
-9223372036846071742,0
-9223372036845023159,0
-9223372036845252532,0
-9223372036847906731,1
-9223372036850069415,1
-9223372036848660390,1
-9223372036848660383,1
-9223372036849414045,2
-9223372036845023131,0
-9223372036845252491,0
-9223372036849119106,16
-9223372036848660354,1
-9223372036846038912,0
-9223372036848122044,0
-9223372036845449083,0
-9223372036848660340,1
-9223372036848627572,2
-9223372036850069362,1
-9223372036844203888,0
-9223372036844203883,0
-9223372036848660326,1
-9223372036848660325,1
-9223372036848660321,2
-9223372036848660317,1
-9223372036848660312,2
-9223372036848660309,1
-9223372036848660308,0
-9223372036844203860,0
-9223372036848660306,3
-9223372036844203859,0
-9223372036848627527,4
-9223372036848660291,2
-9223372036846923586,0
-9223372036848627520,1
-9223372036848627517,1
-9223372036848627516,1
-9223372036848627514,1
-9223372036848627513,1
-9223372036848627511,2
-9223372036848627510,3
-9223372036850528046,1
-9223372036846137132,0
-9223372036850528043,2
-9223372036848627498,4
-9223372036850528040,1
-9223372036850528036,3
-9223372036848561956,1
-9223372036848561954,1
-9223372036848660258,3
-9223372036848660257,1
-9223372036846104352,0
-9223372036848660254,2
-9223372036848660251,3
-9223372036848660249,2
-9223372036848660247,1
-9223372036848660246,1
-9223372036848660242,2
-9223372036845252354,0
-9223372036848660174,1
-9223372036848627404,1
-9223372036845252293,0
-9223372036832636602,0
-9223372036849675953,1
-9223372036829851311,0
-9223372036849675949,2
-9223372036848627363,0
-9223372036848660130,1
-9223372036848627361,1
-9223372036848627360,3
-9223372036848627359,1
-9223372036849675936,4
-9223372036848660125,0
-9223372036845252258,0
-9223372036848627354,1
-9223372036848627352,1
-9223372036848660115,0
-9223372036848660114,1
-9223372036849086094,2
-9223372036849086092,1
-9223372036848627339,2
-9223372036848627338,1
-9223372036848627336,4
-9223372036848627327,2
-9223372036848627326,1
-9223372036848627324,2
-9223372036848627322,5
-9223372036848627319,0
-9223372036848627318,3
-9223372036848627314,1
-9223372036845252195,0
-9223372036848627295,4
-9223372036848660061,2
-9223372036848627284,2
-9223372036848660051,1
-9223372036848627283,1
-9223372036848627281,4
-9223372036848660047,0
-9223372036848627279,1
-9223372036846104141,0
-9223372036848121983,0
-9223372036848627265,1
-9223372036846169650,0
-9223372036846169649,0
-9223372036848660013,1
-9223372036844203565,0
-9223372036848660010,3
-9223372036848660008,1
-9223372036848660003,0
-9223372036848660000,2
-9223372036849118730,2
-9223372036848659971,3
-9223372036848659964,4
-9223372036848659958,2
-9223372036844203498,0
-9223372036846104025,0
-9223372036845743575,0
-9223372036846104021,0
-9223372036848627155,2
-9223372036848627154,6
-9223372036848627153,1
-9223372036846104014,0
-9223372036848627143,5
-9223372036848627135,2
-9223372036848627134,5
-9223372036848627126,4
-9223372036848627125,2
-9223372036848627124,5
-9223372036848659893,1
-9223372036848627122,2
-9223372036845743540,0
-9223372036848659888,1
-9223372036848627119,1
-9223372036848659887,1
-9223372036848627123,0
-9223372036848627116,2
-9223372036848659881,2
-9223372036848627112,0
-9223372036848004520,2
-9223372036848627110,2
-9223372036848004519,2
-9223372036832472482,0
-9223372036848004508,2
-9223372036848627092,0
-9223372036849675667,1
-9223372036848627087,1
-9223372036848004495,1
-9223372036848004494,1
-9223372036846103948,1
-9223372036848004491,2
-9223372036848627076,3
-9223372036848627075,4
-9223372036848659836,1
-9223372036848659832,0
-9223372036848004469,1
-9223372036848627061,2
-9223372036848627060,1
-9223372036848004468,3
-9223372036849053038,1
-9223372036848004460,1
-9223372036848659818,1
-9223372036844203368,0
-9223372036848659802,1
-9223372036845743439,0
-9223372036848659787,1
-9223372036848004426,1
-9223372036844465483,0
-9223372036848659783,1
-9223372036848659778,1
-9223372036848659776,1
-9223372036848594237,1
-9223372036848659773,1
-9223372036845251889,0
-9223372036845743403,0
-9223372036845251881,0
-9223372036848659748,3
-9223372036848004385,1
-9223372036843941144,0
-9223372036848659729,1
-9223372036848659723,2
-9223372036848659719,2
-9223372036848659711,0
-9223372036848659708,1
-9223372036845972730,0
-9223372036849085688,0
-9223372036845251825,0
-9223372036845251822,0
-9223372036848659684,2
-9223372036845251809,0
-9223372036844129505,0
-9223372036847971543,0
-9223372036848659670,2
-9223372036848659669,1
-9223372036848659668,0
-9223372036847971540,0
-9223372036845972693,0
-9223372036847971537,7
-9223372036849609926,2
-9223372036848659653,1
-9223372036849609924,1
-9223372036844203197,0
-9223372036844203195,0
-9223372036848626870,2
-9223372036846922924,0
-9223372036848659623,1
-9223372036843941026,0
-9223372036845251740,0
-9223372036848626837,1
-9223372036848594060,1
-9223372036848594059,1
-9223372036848659591,1
-9223372036848659588,1
-9223372036848659582,0
-9223372036848659579,1
-9223372036848659576,1
-9223372036848659573,1
-9223372036845251696,0
-9223372036845251695,0
-9223372036848659537,3
-9223372036848659533,1
-9223372036848659532,1
-9223372036835781692,0
-9223372036835781691,0
-9223372036848659514,1
-9223372036849151031,1
-9223372036848623370,2
-9223372036849118243,1
-9223372036845087754,0
-9223372036845251574,0
-9223372036846922737,0
-9223372036848659428,1
-9223372036848659426,4
-9223372036848659422,1
-9223372036848659420,1
-9223372036845972435,0
-9223372036848659406,16
-9223372036846267326,0
-9223372036848659387,1
-9223372036848659385,2
-9223372036848659384,4
-9223372036848659375,1
-9223372036848659371,1
-9223372036832635812,0
-9223372036846922650,1
-9223372036848626577,2
-9223372036848659345,3
-9223372036847938444,2
-9223372036847938443,1
-9223372036845972358,0
-9223372036847938437,2
-9223372036847938427,1
-9223372036847938421,0
-9223372036847938413,0
-9223372036848626540,1
-9223372036847938412,0
-9223372036847938406,1
-9223372036846922593,0
-9223372036848659294,1
-9223372036848626526,0
-9223372036845251422,0
-9223372036848626519,2
-9223372036848659286,2
-9223372036848626517,3
-9223372036847938390,0
-9223372036848626515,2
-9223372036845251412,0
-9223372036848626513,2
-9223372036848626512,1
-9223372036847938381,1
-9223372036848626509,0
-9223372036848626506,2
-9223372036848626505,2
-9223372036848626504,5
-9223372036848659271,1
-9223372036848626501,4
-9223372036847938373,1
-9223372036847938371,1
-9223372036848626497,2
-9223372036848626495,0
-9223372036847938366,1
-9223372036847938365,0
-9223372036830210874,0
-9223372036847938354,1
-9223372036849150769,2
-9223372036848659245,1
-9223372036847938346,0
-9223372036847938345,0
-9223372036847938344,1
-9223372036848659224,0
-9223372036845972245,0
-9223372036848659219,2
-9223372036848659215,0
-9223372036848659202,2
-9223372036845972206,0
-9223372036850526956,4
-9223372036850526944,3
-9223372036848659139,0
-9223372036847774396,2
-9223372036849150651,3
-9223372036848528043,2
-9223372036848659111,3
-9223372036848659104,0
-9223372036848659101,0
-9223372036848659099,2
-9223372036848626317,0
-9223372036848626307,1
-9223372036845808227,0
-9223372036848659041,1
-9223372036848659040,1
-9223372036845808223,0
-9223372036848659036,0
-9223372036848659027,1
-9223372036848659026,1
-9223372036848659017,2
-9223372036848659016,6
-9223372036830407229,0
-9223372036845414965,0
-9223372036848626227,1
-9223372036850526766,1
-9223372036845054508,0
-9223372036845054507,0
-9223372036844399139,0
-9223372036848658973,1
-9223372036848658972,1
-9223372036848626204,1
-9223372036848658965,3
-9223372036848626188,1
-9223372036848626187,1
-9223372036848658956,0
-9223372036848658953,3
-9223372036848658947,0
-9223372036848658944,1
-9223372036850526718,3
-9223372036848658939,2
-9223372036848626169,0
-9223372036848658935,2
-9223372036848626153,2
-9223372036850362846,1
-9223372036850362836,0
-9223372036848658896,0
-9223372036848658891,2
-9223372036847872459,1
-9223372036848658869,1
-9223372036848658859,1
-9223372036848658853,2
-9223372036848658849,0
-9223372036848626075,1
-9223372036848658843,2
-9223372036848626072,0
-9223372036848658839,0
-9223372036848626070,3
-9223372036848626069,1
-9223372036848658835,4
-9223372036848658828,2
-9223372036848626057,0
-9223372036848626056,4
-9223372036848626055,1
-9223372036848626045,1
-9223372036848626044,3
-9223372036848626043,1
-9223372036848626038,1
-9223372036848626037,4
-9223372036848658806,1
-9223372036848626036,1
-9223372036848626032,2
-9223372036846102894,1
-9223372036848626028,1
-9223372036849150316,1
-9223372036848626023,1
-9223372036848626021,1
-9223372036842006885,0
-9223372036848593249,0
-9223372036844661081,0
-9223372036848626001,1
-9223372036848626000,4
-9223372036848625999,5
-9223372036848625997,3
-9223372036844562760,0
-9223372036848658757,1
-9223372036848658753,1
-9223372036848625977,3
-9223372036848625959,4
-9223372036848625957,4
-9223372036848658708,3
-9223372036848658701,4
-9223372036848658700,3
-9223372036848625931,3
-9223372036848658696,1
-9223372036848625921,2
-9223372036849150185,0
-9223372036848625890,2
-9223372036848658653,1
-9223372036848625881,3
-9223372036848625879,2
-9223372036848625875,4
-9223372036848625868,1
-9223372036848625867,1
-9223372036848625861,1
-9223372036850034885,1
-9223372036848658621,1
-9223372036850034876,1
-9223372036848658619,1
-9223372036848625848,4
-9223372036848625843,2
-9223372036850034849,2
-9223372036849084568,1
-9223372036850034829,1
-9223372036844129286,0
-9223372036845316228,0
-9223372036849117305,4
-9223372036848593016,1
-9223372036848593014,1
-9223372036850034803,1
-9223372036848593006,1
-9223372036848658528,0
-9223372036850034784,2
-9223372036848658524,4
-9223372036848658514,1
-9223372036850034758,2
-9223372036847970367,1
-9223372036847970352,4
-9223372036850034714,2
-9223372036847970329,1
-9223372036848658446,2
-9223372036848658445,1
-9223372036848658439,0
-9223372036848658407,2
-9223372036849870804,0
-9223372036848625615,3
-9223372036850034632,2
-9223372036848625600,3
-9223372036849084345,0
-9223372036849084344,0
-9223372036845512630,0
-9223372036848658356,2
-9223372036850034605,1
-9223372036850034593,1
-9223372036848658332,1
-9223372036849543067,2
-9223372036848658323,0
-9223372036844955539,0
-9223372036850034575,1
-9223372036848625543,1
-9223372036850034565,2
-9223372036848625536,2
-9223372036848625535,1
-9223372036848625533,0
-9223372036850034556,1
-9223372036848625531,1
-9223372036848625530,2
-9223372036848625529,1
-9223372036834764661,0
-9223372036848625524,1
-9223372036848625522,2
-9223372036848625521,1
-9223372036848625518,3
-9223372036848658275,1
-9223372036848658274,0
-9223372036848625503,1
-9223372036849084255,1
-9223372036845709150,0
-9223372036848658268,1
-9223372036848658267,3
-9223372036848625490,3
-9223372036849117009,2
-9223372036848625487,0
-9223372036848625486,0
-9223372036848625485,0
-9223372036848625484,3
-9223372036848625479,1
-9223372036849116993,1
-9223372036848625472,4
-9223372036848625470,1
-9223372036849280830,1
-9223372036848625465,3
-9223372036848625464,1
-9223372036848625462,4
-9223372036848625460,1
-9223372036848625457,2
-9223372036848625456,1
-9223372036848625455,2
-9223372036848625454,3
-9223372036848625453,4
-9223372036848625452,1
-9223372036848625449,3
-9223372036848625448,2
-9223372036848625447,3
-9223372036848625446,5
-9223372036849706787,1
-9223372036849706785,2
-9223372036848658208,3
-9223372036848625435,2
-9223372036848658201,2
-9223372036848625431,1
-9223372036848625429,2
-9223372036848658195,1
-9223372036848625424,3
-9223372036848658186,1
-9223372036848658184,1
-9223372036848658180,0
-9223372036848658177,2
-9223372036848658165,1
-9223372036847969972,0
-9223372036845610639,0
-9223372036845610622,0
-9223372036830406264,0
-9223372036846003831,1
-9223372036844660335,0
-9223372036844660332,0
-9223372036848658021,1
-9223372036848658020,0
-9223372036848658018,2
-9223372036848658017,3
-9223372036848658006,2
-9223372036848658002,1
-9223372036848657999,1
-9223372036850493006,1
-9223372036845250121,0
-9223372036849411625,1
-9223372036845938209,0
-9223372036850492957,1
-9223372036844070389,0
-9223372036845938162,0
-9223372036845938159,0
-9223372036848657900,1
-9223372036848657898,0
-9223372036848657895,1
-9223372036848854488,1
-9223372036848657879,2
-9223372036848657877,1
-9223372036848657875,0
-9223372036848657871,2
-9223372036846134734,0
-9223372036848657869,1
-9223372036848625097,1
-9223372036848625093,4
-9223372036844955075,0
-9223372036848592313,2
-9223372036848625063,2
-9223372036844955046,0
-9223372036848625061,0
-9223372036844955047,0
-9223372036850099597,2
-9223372036850099591,3
-9223372036848657798,1
-9223372036846265734,0
-9223372036848657793,3
-9223372036848657792,2
-9223372036846265729,1
-9223372036848657789,1
-9223372036848657788,2
-9223372036848657786,3
-9223372036848657785,3
-9223372036848657777,3
-9223372036848657771,3
-9223372036848035169,2
-9223372036848035167,1
-9223372036849313118,0
-9223372036845938007,0
-9223372036845938006,0
-9223372036844070227,0
-9223372036848657742,5
-9223372036845610318,0
-9223372036845610314,0
-9223372036845610313,0
-9223372036845610312,0
-9223372036844070203,0
-9223372036844954937,0
-9223372036845610276,0
-9223372036848657695,1
-9223372036845610270,0
-9223372036848657693,0
-9223372036848657691,0
-9223372036845643031,0
-9223372036845741334,0
-9223372036832470293,0
-9223372036848657684,2
-9223372036848657682,1
-9223372036850263312,1
-9223372036845741328,0
-9223372036848657659,0
-9223372036848592112,1
-9223372036850263257,1
-9223372036848657616,1
-9223372036848657612,1
-9223372036848657611,2
-9223372036850263240,1
-9223372036848657607,1
-9223372036849312956,2
-9223372036850263228,0
-9223372036850263214,2
-9223372036848592029,0
-9223372036845610139,0
-9223372036845937814,0
-9223372036845708437,0
-9223372036845610131,0
-9223372036850263184,3
-9223372036847969418,0
-9223372036847969415,2
-9223372036847969413,0
-9223372036844070016,0
-9223372036848002174,3
-9223372036848002173,2
-9223372036847969405,2
-9223372036848002172,0
-9223372036848002165,1
-9223372036848002164,2
-9223372036847969392,0
-9223372036848002150,2
-9223372036845118561,0
-9223372036845642846,0
-9223372036845118555,0
-9223372036845642839,0
-9223372036845642833,0
-9223372036848002126,1
-9223372036848657483,1
-9223372036848002118,0
-9223372036848657475,1
-9223372036848002115,0
-9223372036848624702,2
-9223372036849542205,1
-9223372036848002107,1
-9223372036848002105,0
-9223372036848002104,1
-9223372036848002103,1
-9223372036848624694,3
-9223372036848002102,2
-9223372036848002101,2
-9223372036850263074,0
-9223372036845511694,0
-9223372036844069897,0
-9223372036848591880,4
-9223372036848657412,1
-9223372036848657408,0
-9223372036848657405,5
-9223372036848657403,0
-9223372036848657402,0
-9223372036848657399,4
-9223372036848657393,2
-9223372036845118449,0
-9223372036848657389,3
-9223372036848657387,1
-9223372036848657385,2
-9223372036847543272,0
-9223372036848657383,1
-9223372036848657380,1
-9223372036848657377,1
-9223372036848657376,2
-9223372036849312733,1
-9223372036848657370,1
-9223372036830634968,0
-9223372036849148876,2
-9223372036845609923,0
-9223372036848657344,1
-9223372036849214399,1
-9223372036848001982,2
-9223372036848001983,1
-9223372036845609917,0
-9223372036848001979,0
-9223372036848001978,0
-9223372036848657335,2
-9223372036848657334,0
-9223372036848001973,1
-9223372036848591796,2
-9223372036848001975,2
-9223372036848657330,1
-9223372036848591794,2
-9223372036848001972,1
-9223372036848001967,0
-9223372036848001971,0
-9223372036848624557,8
-9223372036848657333,0
-9223372036848001970,0
-9223372036848624554,4
-9223372036848657318,0
-9223372036848657317,2
-9223372036848657316,3
-9223372036848624549,0
-9223372036848657314,1
-9223372036845642662,0
-9223372036848624542,2
-9223372036848657308,1
-9223372036845609884,0
-9223372036848657306,0
-9223372036848657301,1
-9223372036848624522,4
-9223372036848624521,4
-9223372036848624520,2
-9223372036848624518,3
-9223372036849148801,2
-9223372036845773696,0
-9223372036849312638,2
-9223372036845773691,0
-9223372036845314926,0
-9223372036845314923,0
-9223372036845314921,0
-9223372036848624486,2
-9223372036845413221,0
-9223372036847936356,1
-9223372036847936355,1
-9223372036847936352,0
-9223372036847575902,1
-9223372036849705821,0
-9223372036849705820,1
-9223372036847936349,2
-9223372036830700380,0
-9223372036847936342,1
-9223372036847936341,1
-9223372036847936340,1
-9223372036845642580,0
-9223372036845413202,0
-9223372036847936335,1
-9223372036847936334,0
-9223372036847936333,1
-9223372036848624460,2
-9223372036847936331,1
-9223372036847936330,1
-9223372036847936329,1
-9223372036848624455,1
-9223372036845118279,0
-9223372036845314883,0
-9223372036847936319,1
-9223372036848001853,1
-9223372036848001852,0
-9223372036848624441,2
-9223372036847936313,0
-9223372036847936311,0
-9223372036847936312,0
-9223372036847936310,0
-9223372036845413167,0
-9223372036848624424,1
-9223372036845314855,0
-9223372036847936291,1
-9223372036847936290,1
-9223372036848034591,1
-9223372036848624404,2
-9223372036831093524,0
-9223372036846920466,1
-9223372036849148686,2
-9223372036846560013,1
-9223372036845642510,0
-9223372036845118218,0
-9223372036845118216,0
-9223372036845118201,0
-9223372036848657140,2
-9223372036849115881,1
-9223372036846002920,0
-9223372036848657120,3
-9223372036848657118,1
-9223372036848657116,0
-9223372036848657111,2
-9223372036848657109,0
-9223372036848657108,0
-9223372036848624334,1
-9223372036848657099,1
